CustomerId,Recency,Frequency,Total_Spending,Average_Transaction_Value,Max_Transaction_Value,Transaction_Value_Std,Platform_Fraud_Occurrences,Default_Proxy
CustomerId_1509,6,17,101459,5968.176470588235,10000,3530.795541292609,0,0
CustomerId_1510,59,93,227302,2444.1075268817203,20000,4171.127124448774,0,0
CustomerId_1511,25,4,6050,1512.5,4000,1717.7383386301885,0,0
CustomerId_1512,1,32,137365,4292.65625,15000,4359.078399263704,0,0
CustomerId_1513,47,6,41000,6833.333333333333,10000,3763.863263545405,0,0
CustomerId_1514,77,9,6450,716.6666666666666,1400,479.4202227691277,0,0
CustomerId_1515,5,70,159445,2277.785714285714,11330,2838.4137277091995,0,0
CustomerId_1516,33,7,33025,4717.857142857143,10500,4314.575932370466,0,0
CustomerId_1517,21,11,35000,3181.818181818182,10000,3074.026083759922,0,0
CustomerId_1518,48,4,21000,5250.0,10000,3685.557397915997,0,0
CustomerId_1520,13,20,140280,7014.0,10000,3237.2704551828842,0,0
CustomerId_1521,87,1,1000,1000.0,1000,0.0,0,1
CustomerId_1523,18,14,282470,20176.428571428572,200000,52452.106735887806,0,0
CustomerId_1524,6,5,22000,4400.0,10000,3435.112807463534,0,0
CustomerId_1525,72,1,1000,1000.0,1000,0.0,0,1
CustomerId_1526,33,1,500,500.0,500,0.0,0,1
CustomerId_1528,38,5,14220,2844.0,11000,4571.835517601218,0,0
CustomerId_1529,83,28,29814,1064.7857142857142,5000,1282.9541245556231,0,0
CustomerId_1531,63,1,3000,3000.0,3000,0.0,0,1
CustomerId_1532,45,20,628594,31429.7,185400,66583.10799855596,0,0
CustomerId_1533,5,90,152245,1691.611111111111,50000,5429.975470580978,0,0
CustomerId_1535,3,7,60212748,8601821.142857144,9880000,3309916.123615392,6,1
CustomerId_1537,19,24,132100,5504.166666666667,10001,2757.752592659255,0,0
CustomerId_1538,12,15,102000,6800.0,10000,3363.6714634883288,0,0
CustomerId_1540,75,5,31000,6200.0,10000,3834.057902536163,0,0
CustomerId_1541,46,29,112400,3875.862068965517,15000,3313.247777851579,0,0
CustomerId_1542,12,5,22000,4400.0,10000,3595.1356024495103,0,0
CustomerId_1543,12,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_1545,14,70,253715,3624.5,65100,12488.343915862888,0,0
CustomerId_1546,5,50,481400,9628.0,20000,5306.639660820764,0,0
CustomerId_1547,53,52,110950,2133.653846153846,10000,2805.654150311722,0,0
CustomerId_1550,6,14,92000,6571.428571428572,10000,3429.8303549499733,0,0
CustomerId_1554,3,26,35275,1356.7307692307693,5000,1737.8515139721762,0,0
CustomerId_1557,5,25,182000,7280.0,10000,2791.6542288280143,0,0
CustomerId_1561,5,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_1562,68,3,6250,2083.3333333333335,5000,2553.592241007427,0,0
CustomerId_1564,59,28,56740,2026.4285714285713,12000,2512.711703681922,0,0
CustomerId_1565,55,17,62400,3670.5882352941176,15000,5063.659090258046,0,0
CustomerId_1566,23,1,1000,1000.0,1000,0.0,0,1
CustomerId_1567,21,3,1000500,333500.0,500000,288386.4594602181,2,1
CustomerId_1568,26,15,25360,1690.6666666666667,10000,2647.7981868139495,0,0
CustomerId_1569,35,1,5000,5000.0,5000,0.0,0,1
CustomerId_1570,54,9,42000,4666.666666666667,10000,3665.7195746537955,0,0
CustomerId_1571,40,1,10000,10000.0,10000,0.0,0,0
CustomerId_1572,12,13,92000,7076.923076923077,10000,3040.327242845701,0,0
CustomerId_1573,68,6,41000,6833.333333333333,10000,3763.863263545405,0,0
CustomerId_1576,38,91,298834,3283.8901098901097,80000,9250.042011256608,0,0
CustomerId_1577,87,3,5750,1916.6666666666667,5000,2673.169155390907,0,0
CustomerId_1578,69,12,120000,10000.0,20000,5222.329678670935,0,0
CustomerId_1579,1,20,162000,8100.0,15000,3322.9663349420043,0,0
CustomerId_1580,42,6,6068,1011.3333333333334,2000,914.9440784368554,0,0
CustomerId_1581,26,13,37000,2846.153846153846,10000,2911.075226502911,0,0
CustomerId_1583,36,9,10270,1141.111111111111,1800,829.5396983334258,0,0
CustomerId_1584,1,59,259586,4399.762711864407,50000,9376.753118546516,0,0
CustomerId_1587,86,15,19645,1309.6666666666667,5000,1607.6740815168203,0,0
CustomerId_1588,31,33,146360,4435.151515151515,80000,14002.66405929871,0,0
CustomerId_1591,20,9,57000,6333.333333333333,10000,3807.8865529319537,0,0
CustomerId_1593,1,13,102000,7846.153846153846,15000,3782.5510317366916,0,0
CustomerId_1594,5,89,497220,5586.741573033708,13000,4004.25988374225,0,0
CustomerId_1595,76,4,12050,3012.5,10000,4679.810359405603,0,0
CustomerId_1597,77,1,50000,50000.0,50000,0.0,0,0
CustomerId_1599,34,3,2000,666.6666666666666,1000,288.67513459481285,0,0
CustomerId_1601,59,3,1630,543.3333333333334,1000,487.4764951598521,0,0
CustomerId_1602,13,58,4234490,73008.44827586207,2000000,367633.55322787585,1,1
CustomerId_1604,48,30,69925,2330.8333333333335,14000,4431.165613628349,0,0
CustomerId_1605,77,1,1800,1800.0,1800,0.0,0,1
CustomerId_1608,86,16,20950,1309.375,5000,1650.3442822635525,0,0
CustomerId_1609,84,5,3025,605.0,1000,409.42032191868543,0,0
CustomerId_1610,22,1,500,500.0,500,0.0,0,1
CustomerId_1611,47,5,31000,6200.0,10000,3834.057902536163,0,0
CustomerId_1612,3,1,20000,20000.0,20000,0.0,0,0
CustomerId_1613,13,18,122000,6777.777777777777,10000,3209.4631318604115,0,0
CustomerId_1614,39,5,3000,600.0,1000,223.60679774997897,0,0
CustomerId_1615,12,5,22000,4400.0,10000,3714.8351242013423,0,0
CustomerId_1617,2,1,500,500.0,500,0.0,0,1
CustomerId_1618,1,13,122000,9384.615384615385,31000,7455.852975330427,0,0
CustomerId_1619,90,1,5000,5000.0,5000,0.0,0,1
CustomerId_1620,26,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_1621,26,1,1000,1000.0,1000,0.0,0,1
CustomerId_1622,5,126,527775,4188.690476190476,35000,4968.358649637581,0,0
CustomerId_1623,5,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_1624,54,18,127150,7063.888888888889,10000,3366.5222741313064,0,0
CustomerId_1625,55,21,142800,6800.0,10700,3927.5946837727543,0,0
CustomerId_1626,24,13,8125,625.0,1000,400.7804885470349,0,0
CustomerId_1627,4,1,500,500.0,500,0.0,0,1
CustomerId_1629,48,1,500,500.0,500,0.0,0,1
CustomerId_1632,5,68,469700,6907.35294117647,11000,3262.4990959669626,0,0
CustomerId_1634,54,19,137130,7217.368421052632,10000,3388.880251163376,0,0
CustomerId_1635,33,6,42000,7000.0,11000,3949.6835316263,0,0
CustomerId_1636,8,32,89342,2791.9375,14500,4488.769627655365,0,0
CustomerId_1637,15,1,10000,10000.0,10000,0.0,0,0
CustomerId_1638,59,3,1525,508.3333333333333,1000,487.55341587700246,0,0
CustomerId_1639,26,14,19760,1411.4285714285713,5000,1440.5066263850858,0,0
CustomerId_1640,42,8,5625,703.125,2000,686.6634520844774,0,0
CustomerId_1641,54,6,41000,6833.333333333333,10000,3763.863263545405,0,0
CustomerId_1642,44,10,31690,3169.0,15000,4579.222277490651,0,0
CustomerId_1643,47,5,31000,6200.0,10000,3834.057902536163,0,0
CustomerId_1645,5,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_1646,40,2,1500,750.0,1000,353.5533905932738,0,1
CustomerId_1647,11,19,19000,1000.0,2500,734.4688178843568,0,0
CustomerId_1649,26,3,1525,508.3333333333333,1000,487.55341587700246,0,0
CustomerId_1651,2,2,20000,10000.0,10000,0.0,0,0
CustomerId_1652,46,1,5000,5000.0,5000,0.0,0,1
CustomerId_1653,25,6,1662525,277087.5,1660000,677486.0669692772,1,1
CustomerId_1655,12,9,62000,6888.888888888889,10000,3257.470047615344,0,0
CustomerId_1656,4,90,1308730,14541.444444444445,106300,21074.494424266788,0,0
CustomerId_1657,52,3,6000,2000.0,2000,0.0,0,0
CustomerId_1658,7,43,128032,2977.4883720930234,12000,4032.3750615197405,0,0
CustomerId_1659,70,3,165000,55000.0,161000,91810.94705970524,0,0
CustomerId_1660,67,1,1000,1000.0,1000,0.0,0,1
CustomerId_1661,1,20,79466,3973.3,11200,3635.758736422658,0,0
CustomerId_1663,11,480,1766446,3680.0958333333333,53500,7987.337337850808,0,0
CustomerId_1664,86,1,1000,1000.0,1000,0.0,0,1
CustomerId_1666,34,1,50000,50000.0,50000,0.0,0,0
CustomerId_1669,30,3,1525,508.3333333333333,1000,487.55341587700246,0,0
CustomerId_1670,62,15,244085,16272.333333333334,120000,32209.439265679925,0,0
CustomerId_1671,73,2,10000,5000.0,5000,0.0,0,0
CustomerId_1672,35,6,22250,3708.3333333333335,10000,3370.5217202484646,0,0
CustomerId_1674,82,1,20000,20000.0,20000,0.0,0,0
CustomerId_1676,5,32,236000,7375.0,15000,3326.33674318044,0,0
CustomerId_1679,55,4,21000,5250.0,10000,3685.557397915997,0,0
CustomerId_1680,12,11,764850,69531.81818181818,500000,146888.7202489137,1,1
CustomerId_1681,1,13,102000,7846.153846153846,15000,3782.5510317366916,0,0
CustomerId_1683,8,12,125780,10481.666666666666,32900,11963.111356722102,0,0
CustomerId_1684,12,13,83000,6384.615384615385,15000,3905.9455009523954,0,0
CustomerId_1686,7,1,1000,1000.0,1000,0.0,0,1
CustomerId_1687,61,1,2000,2000.0,2000,0.0,0,1
CustomerId_1688,24,16,124121,7757.5625,21800,7518.121351940257,0,0
CustomerId_1690,81,21,2018370,96112.85714285714,300000,138937.0849842783,0,0
CustomerId_1692,27,7,14050,2007.142857142857,10000,3542.6483233390727,0,0
CustomerId_1694,13,22,152000,6909.090909090909,10000,3100.0628397485125,0,0
CustomerId_1695,7,96,812278,8461.229166666666,250000,31347.598724280448,0,0
CustomerId_1696,26,11,31510,2864.5454545454545,11000,3166.1154863218862,0,0
CustomerId_1697,6,10,62000,6200.0,10000,2936.3620727393654,0,0
CustomerId_1698,3,2,501000,250500.0,500000,352846.2838120872,1,1
CustomerId_1699,36,151,1102562,7301.735099337749,66856,6960.027067669577,0,0
CustomerId_1701,1,25,140000,5600.0,10000,3710.90734636872,0,0
CustomerId_1702,89,14,12920,922.8571428571429,3000,1087.2224920653302,0,0
CustomerId_1703,64,3,1525,508.3333333333333,1000,487.55341587700246,0,0
CustomerId_1705,2,3,2050,683.3333333333334,1000,548.4827557301445,0,0
CustomerId_1707,26,7,16000,2285.714285714286,5000,2152.6561665599484,0,0
CustomerId_1708,12,6,32000,5333.333333333333,10000,4033.1955899344466,0,0
CustomerId_1709,1,524,998873,1906.246183206107,23000,3053.1354861569,0,0
CustomerId_1710,22,5,5020,1004.0,2000,700.0571405249717,0,0
CustomerId_1712,39,1,1000,1000.0,1000,0.0,0,1
CustomerId_1713,21,47,45746,973.3191489361702,3300,930.6735313828642,0,0
CustomerId_1714,62,7,51000,7285.714285714285,10000,3638.419332360584,0,0
CustomerId_1716,62,1,80000,80000.0,80000,0.0,0,0
CustomerId_1717,1,12,82000,6833.333333333333,11000,3613.946051147701,0,0
CustomerId_1719,3,1,5000,5000.0,5000,0.0,0,1
CustomerId_1720,47,6,41000,6833.333333333333,10000,3763.863263545405,0,0
CustomerId_1721,47,6,41000,6833.333333333333,10000,3763.863263545405,0,0
CustomerId_1722,21,1,1000,1000.0,1000,0.0,0,1
CustomerId_1723,86,1,800,800.0,800,0.0,0,1
CustomerId_1724,29,1,1000000,1000000.0,1000000,0.0,0,0
CustomerId_1725,85,20,27050,1352.5,5000,1618.8173883554948,0,0
CustomerId_1726,56,6,9120,1520.0,5000,1851.9179247472068,0,0
CustomerId_1728,39,3,6500,2166.6666666666665,5000,2466.4414311581236,0,0
CustomerId_1729,33,8,52000,6500.0,10000,4114.434521118477,0,0
CustomerId_1730,27,63,174970,2777.3015873015875,50000,7453.307169466237,0,0
CustomerId_1731,56,23,361000,15695.652173913044,145000,41125.18282093511,0,0
CustomerId_1732,53,18,211000,11722.222222222223,80000,24908.197458941,0,0
CustomerId_1733,5,38,282000,7421.0526315789475,15000,2937.470680220494,0,0
CustomerId_1735,19,3,23000,7666.666666666667,10000,4041.4518843273804,0,0
CustomerId_1736,34,2,525,262.5,500,335.87572106361006,0,1
CustomerId_1738,6,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_1739,9,19,11609,611.0,1000,410.9894564746562,0,0
CustomerId_1741,40,3,14200,4733.333333333333,11200,5622.573550726867,0,0
CustomerId_1742,24,3,7000,2333.3333333333335,3000,1154.7005383792514,0,0
CustomerId_1744,34,1,5000,5000.0,5000,0.0,0,1
CustomerId_1748,20,3,64000,21333.333333333332,62000,35218.366420567174,0,0
CustomerId_1749,34,4,3050,762.5,1000,475.0,0,0
CustomerId_1750,1,21,25900,1233.3333333333333,5000,1365.5707353825846,0,0
CustomerId_1752,23,4,3050,762.5,1000,475.0,0,0
CustomerId_1753,68,1,250000,250000.0,250000,0.0,0,0
CustomerId_1754,49,1,500,500.0,500,0.0,0,1
CustomerId_1755,43,1,5000,5000.0,5000,0.0,0,1
CustomerId_1756,61,1,5000,5000.0,5000,0.0,0,1
CustomerId_1757,70,4,1050,262.5,500,274.24137786507225,0,0
CustomerId_1758,8,91,187386,2059.186813186813,22000,3501.8534613420175,0,0
CustomerId_1759,32,10,50000,5000.0,21000,6932.21144769514,0,0
CustomerId_1762,6,10,19197,1919.7,5750,1802.3912542323694,0,0
CustomerId_1763,19,13,72000,5538.461538461538,10000,3843.0756913220907,0,0
CustomerId_1764,74,2,11000,5500.0,10000,6363.961030678927,0,0
CustomerId_1767,2,21,318060,15145.714285714286,53500,18269.724497492723,0,0
CustomerId_1768,11,68,266899,3924.985294117647,30000,6292.893593244678,0,0
CustomerId_1769,40,1,11200,11200.0,11200,0.0,0,0
CustomerId_1770,1,8,28000,3500.0,11200,3539.1685867890337,0,0
CustomerId_1773,5,24,89372,3723.8333333333335,26720,7710.852356125813,0,0
CustomerId_1774,5,38,271000,7131.578947368421,15000,3404.4569565900724,0,0
CustomerId_1776,45,2,510,255.0,500,346.4823227814083,0,1
CustomerId_1782,1,19,51162,2692.7368421052633,20000,4796.650044470913,0,0
CustomerId_1784,5,9,62000,6888.888888888889,10000,3257.470047615344,0,0
CustomerId_1786,6,29,202800,6993.103448275862,10000,3720.3044263380575,0,0
CustomerId_1790,2,27,229720,8508.148148148148,50000,10545.086364688836,0,0
CustomerId_1791,33,6,42000,7000.0,10000,3687.817782917155,0,0
CustomerId_1792,76,1,1000000,1000000.0,1000000,0.0,0,0
CustomerId_1794,73,9,20000,2222.222222222222,10000,3251.06820052186,0,0
CustomerId_1795,1,10,81000,8100.0,20000,5216.427044549853,0,0
CustomerId_1797,44,3,8000,2666.6666666666665,3000,577.3502691896257,0,0
CustomerId_1798,36,1,50000,50000.0,50000,0.0,0,0
CustomerId_1800,13,5,27000,5400.0,10000,4505.552130427524,0,0
CustomerId_1801,13,18,14125,784.7222222222222,2000,660.5890246417391,0,0
CustomerId_1802,8,3,21000,7000.0,10000,5196.152422706632,0,0
CustomerId_1805,42,29,390317,13459.206896551725,190000,34319.15597569726,0,0
CustomerId_1806,71,20,74000,3700.0,10000,3697.08277600483,0,0
CustomerId_1807,54,6,50000,8333.333333333334,10000,2581.9888974716114,0,0
CustomerId_1809,63,19,68836,3622.9473684210525,10000,3515.667005999861,0,0
CustomerId_1810,1,23,167000,7260.869565217391,10000,2815.822038932985,0,0
CustomerId_1811,85,3,2025,675.0,1000,562.9165124598851,0,0
CustomerId_1812,9,35,1239912,35426.05714285714,200000,46470.06778115213,0,0
CustomerId_1813,68,5,23950,4790.0,16480,6914.271328202271,0,0
CustomerId_1815,1,79,81685,1033.987341772152,5000,1272.7520101437258,0,0
CustomerId_1817,55,6,41000,6833.333333333333,10000,3763.863263545405,0,0
CustomerId_1820,28,10,17200,1720.0,5000,1854.004674571597,0,0
CustomerId_1821,4,1,10000,10000.0,10000,0.0,0,0
CustomerId_1825,5,19,171400,9021.052631578947,20000,5828.910604084554,0,0
CustomerId_1827,54,6,41000,6833.333333333333,10000,3763.863263545405,0,0
CustomerId_1828,54,5,31000,6200.0,10000,3834.0579025361626,0,0
CustomerId_1830,65,9,5200,577.7777777777778,1000,500.6939628599934,0,0
CustomerId_1831,32,14,313200,22371.428571428572,150000,39170.01263862306,0,0
CustomerId_1833,61,10,816000,81600.0,240000,90854.21778260429,0,0
CustomerId_1835,47,6,41000,6833.333333333333,10000,3763.863263545405,0,0
CustomerId_1836,22,1,5000,5000.0,5000,0.0,0,1
CustomerId_1838,29,1,1000,1000.0,1000,0.0,0,1
CustomerId_1839,68,17,28772,1692.4705882352941,10000,2723.409859845903,0,0
CustomerId_1841,6,22,162000,7363.636363636364,10000,2837.5954701028218,0,0
CustomerId_1843,62,13,9055,696.5384615384615,2000,556.3099578748966,0,0
CustomerId_1844,40,10,57225,5722.5,10500,4256.375120529988,0,0
CustomerId_1845,6,13,31600,2430.769230769231,10000,2714.815713630367,0,0
CustomerId_1846,16,16,118085,7380.3125,21000,8237.389648982658,0,0
CustomerId_1848,10,15,81700,5446.666666666667,50000,12549.685953194587,0,0
CustomerId_1849,4,29,61780,2130.344827586207,10000,2615.13791326934,0,0
CustomerId_1850,23,1,1509988,1509988.0,1509988,0.0,1,1
CustomerId_1852,22,1,2000,2000.0,2000,0.0,0,1
CustomerId_1853,55,1,1000,1000.0,1000,0.0,0,1
CustomerId_1855,1,5,4050,810.0,1000,424.85291572496004,0,0
CustomerId_1856,19,2,60600,30300.0,60000,42002.14280248092,0,0
CustomerId_1858,33,56,3708555,66224.19642857143,2000000,301968.04297170375,2,1
CustomerId_1859,60,4,2025,506.25,1000,398.10750223191394,0,0
CustomerId_1860,2,47,332976,7084.595744680851,12000,4391.01398441019,0,0
CustomerId_1861,54,5,31000,6200.0,10000,3834.057902536163,0,0
CustomerId_1862,84,5,2575,515.0,1000,481.4041960764364,0,0
CustomerId_1864,6,27,161600,5985.185185185185,10000,3683.925968489397,0,0
CustomerId_1867,9,31,192000,6193.548387096775,10000,3603.788329325218,0,0
CustomerId_1870,89,4,20200,5050.0,10000,4001.2498047485115,0,0
CustomerId_1871,33,17,63000,3705.8823529411766,11000,3278.9995784223756,0,0
CustomerId_1872,13,4,20000,5000.0,5000,0.0,0,0
CustomerId_1873,89,1,1000,1000.0,1000,0.0,0,1
CustomerId_1874,10,22,108630,4937.727272727273,20000,6035.945447557278,0,0
CustomerId_1875,6,97,896850,9245.876288659794,20000,5329.389175556246,0,0
CustomerId_1876,52,3,11000,3666.6666666666665,8000,3785.9388972001825,0,0
CustomerId_1877,11,18,211490,11749.444444444445,70000,15852.978281038708,0,0
CustomerId_1879,87,1,1000,1000.0,1000,0.0,0,1
CustomerId_1881,5,35,291000,8314.285714285714,10000,2609.6137709656277,0,0
CustomerId_1882,19,4,6500,1625.0,5000,2250.0,0,0
CustomerId_1884,72,1,10000,10000.0,10000,0.0,0,0
CustomerId_1885,30,1,150000,150000.0,150000,0.0,0,0
CustomerId_1886,50,3,17000,5666.666666666667,14000,7234.178138070235,0,0
CustomerId_1887,56,1,1000,1000.0,1000,0.0,0,1
CustomerId_1888,63,1,10000,10000.0,10000,0.0,0,0
CustomerId_1889,5,67,457408,6826.985074626866,35000,6143.521807297794,0,0
CustomerId_1890,6,9,102000,11333.333333333334,20000,7211.102550927978,0,0
CustomerId_1891,45,11,2011160,182832.72727272726,2000000,602687.9079107346,1,1
CustomerId_1892,12,1,10000,10000.0,10000,0.0,0,0
CustomerId_1895,84,13,11452,880.9230769230769,2500,891.9497801201646,0,0
CustomerId_1898,6,59,312400,5294.9152542372885,10000,4034.652646195575,0,0
CustomerId_1899,12,10,72000,7200.0,10000,3224.9030993194197,0,0
CustomerId_1900,39,1,30000,30000.0,30000,0.0,0,0
CustomerId_1901,12,17,122000,7176.470588235294,10000,2920.515667601508,0,0
CustomerId_1903,20,1,10000,10000.0,10000,0.0,0,0
CustomerId_1906,31,43,213355,4961.7441860465115,60000,12935.967085340048,0,0
CustomerId_1907,78,2,11000,5500.0,10000,6363.961030678927,0,0
CustomerId_1908,26,152,132137,869.3223684210526,10000,1361.3879195790635,0,0
CustomerId_1911,21,41,5379179,131199.48780487804,288400,132420.81993121814,0,0
CustomerId_1913,77,1,500,500.0,500,0.0,0,1
CustomerId_1914,77,5,11250,2250.0,5000,2536.2373705944797,0,0
CustomerId_1915,34,11,63824,5802.181818181818,17000,5438.304548628769,0,0
CustomerId_1916,11,16,15115,944.6875,2000,740.4941340078258,0,0
CustomerId_1917,37,7,330000,47142.857142857145,160000,61747.95157581767,0,0
CustomerId_1918,65,1,500,500.0,500,0.0,0,1
CustomerId_1919,47,5,31000,6200.0,10000,3834.057902536163,0,0
CustomerId_1922,12,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_1923,6,5,32000,6400.0,10000,3781.5340802378078,0,0
CustomerId_1925,26,45,61025,1356.111111111111,15000,2369.605809395139,0,0
CustomerId_1927,32,4,21200,5300.0,10000,5436.910887627275,0,0
CustomerId_1928,26,3,1100,366.6666666666667,1000,548.4827557301445,0,0
CustomerId_1929,1,259,977308,3773.389961389961,50000,7634.998144411703,0,0
CustomerId_1930,47,6,41000,6833.333333333333,10000,3763.863263545405,0,0
CustomerId_1931,12,10,62000,6200.0,10000,3614.784456460256,0,0
CustomerId_1932,58,32,41180,1286.875,11330,2143.5792159000584,0,0
CustomerId_1935,71,1,1000,1000.0,1000,0.0,0,1
CustomerId_1937,7,67,342460,5111.3432835820895,24000,5561.155301685234,0,0
CustomerId_1938,33,66,84961,1287.2878787878788,10000,2110.373957128864,0,0
CustomerId_1942,40,7,5100,728.5714285714286,1000,463.5525346505533,0,0
CustomerId_1943,28,52,147110,2829.0384615384614,10000,2873.64717335359,0,0
CustomerId_1944,7,6,92330,15388.333333333334,50000,18482.770805987577,0,0
CustomerId_1945,25,4,9150,2287.5,5000,2167.3236183520603,0,0
CustomerId_1946,1,20,152000,7600.0,11000,2962.9288497061575,0,0
CustomerId_1947,81,28,165470,5909.642857142857,100000,18839.141578725936,0,0
CustomerId_1950,47,9,61000,6777.777777777777,10000,3308.2388735465347,0,0
CustomerId_1951,38,2,2000,1000.0,1000,0.0,0,1
CustomerId_1956,2,60,126560,2109.3333333333335,11200,3350.584374361809,0,0
CustomerId_1961,3,1,1000,1000.0,1000,0.0,0,1
CustomerId_1963,86,6,14550,2425.0,5000,2143.3035249352806,0,0
CustomerId_1965,6,25,168520,6740.8,10000,3493.3900917780907,0,0
CustomerId_1966,67,1,10000,10000.0,10000,0.0,0,0
CustomerId_1967,16,5,33050,6610.0,20000,8725.565884227797,0,0
CustomerId_1968,3,8,29650,3706.25,10000,4134.647808459627,0,0
CustomerId_1969,2,106,625666,5902.509433962264,127400,20896.359328040293,0,0
CustomerId_1970,20,7,16250,2321.4285714285716,5000,2094.0107335878088,0,0
CustomerId_1971,47,6,41000,6833.333333333333,10000,3763.863263545405,0,0
CustomerId_1972,37,2,1500,750.0,1000,353.5533905932738,0,1
CustomerId_1973,6,10,62000,6200.0,10000,3645.3928305312843,0,0
CustomerId_1974,1,25,189000,7560.0,20000,3977.4363602702683,0,0
CustomerId_1975,54,6,41000,6833.333333333333,10000,3763.863263545405,0,0
CustomerId_1976,1,144,422023,2930.715277777778,80000,9471.190156168885,0,0
CustomerId_1978,33,6,42000,7000.0,11000,3949.6835316263,0,0
CustomerId_1979,83,181,319567,1765.5635359116022,50000,6883.390200136096,0,0
CustomerId_1980,1,2,100500,50250.0,100000,70357.12472806148,0,0
